seqnames	start	end	width	strand	Median
3	140000001	141000000	1000000	*	0.00359318956373521
3	141000001	142000000	1000000	*	-0.0892684695924948
3	142000001	143000000	1000000	*	-0.00719904983172142
3	143000001	144000000	1000000	*	-0.00192902627090167
3	144000001	145000000	1000000	*	0.0277354500936073
3	145000001	146000000	1000000	*	-0.054398870185337
3	146000001	147000000	1000000	*	0.038197663037052
3	147000001	148000000	1000000	*	-0.0466496465037993
3	148000001	149000000	1000000	*	-0.0256283639250496
3	149000001	150000000	1000000	*	-0.0374877839873183
3	150000001	151000000	1000000	*	-0.000861598357790021
3	151000001	152000000	1000000	*	-0.0684399263061965
3	152000001	153000000	1000000	*	-0.109459751647833
3	153000001	154000000	1000000	*	-0.0385133749000497
3	154000001	155000000	1000000	*	0.0584269188536367
3	155000001	156000000	1000000	*	-0.00773579765049488
3	156000001	157000000	1000000	*	0.0210213026158759
3	157000001	158000000	1000000	*	0.0825321524319056
3	158000001	159000000	1000000	*	-0.0247366074029783
3	159000001	160000000	1000000	*	0.0537638899362031
3	160000001	161000000	1000000	*	-0.0675367398419304
3	161000001	162000000	1000000	*	0.0199456039296894
3	162000001	163000000	1000000	*	-0.144537438522534
3	163000001	164000000	1000000	*	0.0259157813546904
3	164000001	165000000	1000000	*	0.0333684231040302
3	165000001	166000000	1000000	*	0.0180571883784088
3	166000001	167000000	1000000	*	-0.0969120803970399
3	167000001	168000000	1000000	*	0.0401283898225087
3	168000001	169000000	1000000	*	0.070601738045657
3	169000001	170000000	1000000	*	-0.0101549359823383
3	170000001	171000000	1000000	*	0.0430314492786017
3	171000001	172000000	1000000	*	-0.0412833552994807
3	172000001	173000000	1000000	*	-0.0506150113483923
3	173000001	174000000	1000000	*	-0.00608929043122901
3	174000001	175000000	1000000	*	0.00343579561327046
3	175000001	176000000	1000000	*	0.0585367716993993
3	176000001	177000000	1000000	*	-0.0415349658866255
3	177000001	178000000	1000000	*	0.0436966344755774
3	178000001	179000000	1000000	*	0.0400178247268048
3	179000001	180000000	1000000	*	-0.0489992052396409
3	180000001	181000000	1000000	*	-0.0549035555627776
3	181000001	182000000	1000000	*	-0.00976231219426211
3	182000001	183000000	1000000	*	-0.137259023161884
3	183000001	184000000	1000000	*	-0.0583710486379769
3	184000001	185000000	1000000	*	0.0136194865714984
3	185000001	186000000	1000000	*	-0.0930858110300437
3	186000001	187000000	1000000	*	-0.0728750253460686
3	187000001	188000000	1000000	*	0.0681648611707303
3	188000001	189000000	1000000	*	-0.00313436063182018
3	189000001	190000000	1000000	*	-0.122902147754728
3	190000001	191000000	1000000	*	0.0118074201319026
3	191000001	192000000	1000000	*	-0.0799363213248538
3	192000001	193000000	1000000	*	0.0515956429750257
3	193000001	194000000	1000000	*	0.0420877339608173
3	194000001	195000000	1000000	*	NA
3	196000001	197000000	1000000	*	-0.219624081764782
4	1	1000000	1000000	*	NA
4	1000001	2000000	1000000	*	NA
4	2000001	3000000	1000000	*	0.0118256588107489
4	3000001	4000000	1000000	*	0.237448403922593
4	4000001	5000000	1000000	*	0.055414009129093
4	5000001	6000000	1000000	*	0.0467186034237878
4	6000001	7000000	1000000	*	0.169250903881858
4	7000001	8000000	1000000	*	0.0973047538349704
4	8000001	9000000	1000000	*	NA
4	10000001	11000000	1000000	*	-0.0107479063436409
4	11000001	12000000	1000000	*	-0.0153026307924387
4	12000001	13000000	1000000	*	-0.00957107089761961
4	13000001	14000000	1000000	*	0.00473815649677821
4	14000001	15000000	1000000	*	-0.0136140877007938
4	15000001	16000000	1000000	*	-0.0153269232951136
4	16000001	17000000	1000000	*	0.0386196016007896
4	17000001	18000000	1000000	*	-0.0296685011340115
4	18000001	19000000	1000000	*	0.031979073115204
4	19000001	20000000	1000000	*	0.0668176894331677
4	20000001	21000000	1000000	*	0.0689855490453122
4	21000001	22000000	1000000	*	0.074067639759742
4	22000001	23000000	1000000	*	-0.00339182440323043
4	23000001	24000000	1000000	*	0.0493542429012618
4	24000001	25000000	1000000	*	0.0901410360861491
4	25000001	26000000	1000000	*	-0.0888994928382579
4	26000001	27000000	1000000	*	-0.0790501891770235
4	27000001	28000000	1000000	*	-0.027919274226338
4	28000001	29000000	1000000	*	0.0527465601909371
4	29000001	30000000	1000000	*	0.0393768304557923
4	30000001	31000000	1000000	*	0.0563991025349712
4	31000001	32000000	1000000	*	NA
4	32000001	33000000	1000000	*	NA
4	33000001	34000000	1000000	*	-0.00400470916723969
4	34000001	35000000	1000000	*	-0.0838322808749015
4	35000001	36000000	1000000	*	0.0216372914595786
4	36000001	37000000	1000000	*	-0.0167505370662686
4	37000001	38000000	1000000	*	0.0412701861927372
4	38000001	39000000	1000000	*	0.0224744213269297
4	39000001	40000000	1000000	*	-0.132635808504912
4	40000001	41000000	1000000	*	NA
4	41000001	42000000	1000000	*	0.0441625741611599
4	42000001	43000000	1000000	*	-0.00916558828301506
4	43000001	44000000	1000000	*	-0.00804002486694259
4	44000001	45000000	1000000	*	0.0271949502854169
4	45000001	46000000	1000000	*	0.0261177911737064
4	46000001	47000000	1000000	*	-0.0543470609953506
4	47000001	48000000	1000000	*	-0.0503135987302855
4	48000001	49000000	1000000	*	-0.106198149313776
4	53000001	54000000	1000000	*	0.0615792149527828
4	54000001	55000000	1000000	*	-0.0317772813434757
4	55000001	56000000	1000000	*	0.0337807269659618
4	56000001	57000000	1000000	*	-0.069997249313034
4	57000001	58000000	1000000	*	-0.192739737590927
4	58000001	59000000	1000000	*	0.0030056356870303
4	59000001	60000000	1000000	*	NA
4	60000001	61000000	1000000	*	0.000118520228216128
4	61000001	62000000	1000000	*	-0.024507883298445
4	62000001	63000000	1000000	*	-0.0321065917906165
4	63000001	64000000	1000000	*	-0.0332928020612167
4	64000001	65000000	1000000	*	-0.0817318646607824
4	65000001	66000000	1000000	*	0.0158543506455737
4	66000001	67000000	1000000	*	-0.033040243171887
4	67000001	68000000	1000000	*	-0.0407075749995245
4	68000001	69000000	1000000	*	0.0541254601355406
4	69000001	70000000	1000000	*	-0.143162860788165
4	70000001	71000000	1000000	*	0.123145097281662
4	71000001	72000000	1000000	*	-0.110696907270456
4	72000001	73000000	1000000	*	-0.0381613041231511
4	73000001	74000000	1000000	*	0.0522204485494115
4	74000001	75000000	1000000	*	0.0306230796067824
4	75000001	76000000	1000000	*	NA
4	76000001	77000000	1000000	*	-0.0724380765724067
4	77000001	78000000	1000000	*	0.0538667692333629
4	78000001	79000000	1000000	*	0.0354870304756399
4	79000001	80000000	1000000	*	-0.00858019884789394
4	80000001	81000000	1000000	*	0.0182019556539454
4	81000001	82000000	1000000	*	0.0298171618732606
4	82000001	83000000	1000000	*	0.0739967300640325
4	83000001	84000000	1000000	*	-0.0636853035693611
4	84000001	85000000	1000000	*	-0.00895418824103938
4	85000001	86000000	1000000	*	0.0275937424778816
4	86000001	87000000	1000000	*	-0.00510593029121458
4	87000001	88000000	1000000	*	-0.00526830363688275
4	88000001	89000000	1000000	*	-0.0143771892768356
4	89000001	90000000	1000000	*	-0.0505502073918181
4	90000001	91000000	1000000	*	0.00566052551151201
4	91000001	92000000	1000000	*	0.054277520386251
4	92000001	93000000	1000000	*	-0.010749714137174
4	93000001	94000000	1000000	*	0.0897499436367553
4	94000001	95000000	1000000	*	0.0896676010599287
4	95000001	96000000	1000000	*	-0.0596070620335126
4	96000001	97000000	1000000	*	-0.0228823253973111
4	97000001	98000000	1000000	*	-0.0101207551816391
4	98000001	99000000	1000000	*	0.00602872751822556
4	99000001	100000000	1000000	*	-0.0229203234838818
4	100000001	101000000	1000000	*	-0.0106664517425605
4	101000001	102000000	1000000	*	0.0200752839141745
4	102000001	103000000	1000000	*	-0.0507719079112611
4	103000001	104000000	1000000	*	-0.0270230514826028
4	104000001	105000000	1000000	*	0.045532365118142
4	105000001	106000000	1000000	*	0.0779882190315427
4	106000001	107000000	1000000	*	-0.0736321341792684
4	107000001	108000000	1000000	*	0.0951602448014774
4	108000001	109000000	1000000	*	0.0145951775109275
4	109000001	110000000	1000000	*	-0.0415463045216163
4	110000001	111000000	1000000	*	-0.105340566905158
4	111000001	112000000	1000000	*	-0.118432442919218
4	112000001	113000000	1000000	*	-0.0622166134922825
4	113000001	114000000	1000000	*	-0.0238256082685996
4	114000001	115000000	1000000	*	-0.0412342665774696
4	115000001	116000000	1000000	*	-0.03374354630134
4	116000001	117000000	1000000	*	0.0666993922344279
4	117000001	118000000	1000000	*	0.00895982063243149
4	118000001	119000000	1000000	*	-0.00202602675175526
4	120000001	121000000	1000000	*	0.0171834142384477
4	121000001	122000000	1000000	*	-0.0182593330817845
4	122000001	123000000	1000000	*	-0.0130205561689378
4	123000001	124000000	1000000	*	-0.0065276749419552
4	124000001	125000000	1000000	*	0.0132475517172288
4	125000001	126000000	1000000	*	0.0233411707136017
4	126000001	127000000	1000000	*	-0.0129736008070843
4	127000001	128000000	1000000	*	-0.0793704419096987
4	128000001	129000000	1000000	*	-0.0157560933626571
4	129000001	130000000	1000000	*	-0.113190474971276
4	130000001	131000000	1000000	*	-0.0245118378154786
4	131000001	132000000	1000000	*	-0.0603783863071419
4	133000001	134000000	1000000	*	0.0133798326273493
4	134000001	135000000	1000000	*	-0.0195281592063133
4	135000001	136000000	1000000	*	0.000219729017416108
4	136000001	137000000	1000000	*	-0.0570408850161566
4	137000001	138000000	1000000	*	0.0218188898559343
4	138000001	139000000	1000000	*	-0.0568247186718407
4	139000001	140000000	1000000	*	-0.0114413738967945
4	140000001	141000000	1000000	*	0.0269585304515083
4	141000001	142000000	1000000	*	0.0300984592657482
4	142000001	143000000	1000000	*	-0.0500523858791216
4	143000001	144000000	1000000	*	0.0466444842135779
4	145000001	146000000	1000000	*	-0.0224219337917199
4	146000001	147000000	1000000	*	0.0527761640196015
4	147000001	148000000	1000000	*	0.0585095963167359
4	148000001	149000000	1000000	*	-0.0302692145137917
4	149000001	150000000	1000000	*	0.0378591747071866
4	150000001	151000000	1000000	*	0.0431707834183842
4	151000001	152000000	1000000	*	0.00739755965567492
4	152000001	153000000	1000000	*	0.00954352908514619
4	153000001	154000000	1000000	*	0.0688083037898291
4	154000001	155000000	1000000	*	0.010073092315284
4	155000001	156000000	1000000	*	-0.0159425272123396
4	156000001	157000000	1000000	*	-0.0441905237646969
4	157000001	158000000	1000000	*	0.00304221597872733
4	158000001	159000000	1000000	*	-0.0101053734785351
4	159000001	160000000	1000000	*	-0.0115511478976392
4	160000001	161000000	1000000	*	-0.0749194905168525
4	161000001	162000000	1000000	*	-0.0165055844979686
4	162000001	163000000	1000000	*	-0.124534166155165
4	163000001	164000000	1000000	*	-0.0724756025087983
4	164000001	165000000	1000000	*	-0.0176961451313121
4	165000001	166000000	1000000	*	0.00492389444298612
4	166000001	167000000	1000000	*	-0.049537060926092
4	167000001	168000000	1000000	*	-0.0352967313108511
4	168000001	169000000	1000000	*	-0.0241355424625026
4	169000001	170000000	1000000	*	-0.0132576731942571
4	170000001	171000000	1000000	*	0.0143254933650671
4	171000001	172000000	1000000	*	0.0591700474516297
4	172000001	173000000	1000000	*	-0.0114521937968804
4	173000001	174000000	1000000	*	0.0105096637060759
4	174000001	175000000	1000000	*	-0.00200253207389831
4	175000001	176000000	1000000	*	0.0230318252606048
4	176000001	177000000	1000000	*	0.00134129097401028
4	177000001	178000000	1000000	*	-0.0167679815145921
4	178000001	179000000	1000000	*	-0.0663028592262347
4	179000001	180000000	1000000	*	0.0191705268208929
4	180000001	181000000	1000000	*	0.0224105260926578
4	181000001	182000000	1000000	*	-0.0696441436582479
4	182000001	183000000	1000000	*	-0.0456422263388296
4	183000001	184000000	1000000	*	-0.0451953461089883
4	184000001	185000000	1000000	*	-0.0557306931187412
4	185000001	186000000	1000000	*	-0.0271301145677866
4	186000001	187000000	1000000	*	-0.127974233121011
4	187000001	188000000	1000000	*	-0.0139576748608508
4	188000001	189000000	1000000	*	-0.0484288118576657
4	189000001	190000000	1000000	*	0.0108132246023863
4	190000001	191000000	1000000	*	0.779467894324462
5	1000001	2000000	1000000	*	0.0797124403344302
5	2000001	3000000	1000000	*	-0.0141394990813569
5	3000001	4000000	1000000	*	0.0346852022884258
5	4000001	5000000	1000000	*	-0.0135104085085371
5	5000001	6000000	1000000	*	0.0122330403161591
5	6000001	7000000	1000000	*	0.00215065314626243
5	7000001	8000000	1000000	*	0.00456165136854614
5	8000001	9000000	1000000	*	0.0487408901151914
5	9000001	10000000	1000000	*	0.0928757498961173
5	10000001	11000000	1000000	*	0.0607140714777961
5	11000001	12000000	1000000	*	-0.00143251949204181
5	12000001	13000000	1000000	*	-0.0195281069536861
5	13000001	14000000	1000000	*	0.058067539122276
5	14000001	15000000	1000000	*	0.0891102834074644
5	15000001	16000000	1000000	*	0.0801316390809011
5	16000001	17000000	1000000	*	-0.00503942521201578
5	18000001	19000000	1000000	*	0.0752267677400771
5	19000001	20000000	1000000	*	-0.0673236243116726
5	22000001	23000000	1000000	*	-0.0194248480257069
5	23000001	24000000	1000000	*	-0.0169568266453531
5	24000001	25000000	1000000	*	0.0663145442834317
5	25000001	26000000	1000000	*	-0.0982188066831912
5	26000001	27000000	1000000	*	-0.0524149981592911
5	27000001	28000000	1000000	*	0.0220467666077729
5	28000001	29000000	1000000	*	-0.0741785726628043
5	29000001	30000000	1000000	*	0.0289383683456834
5	30000001	31000000	1000000	*	-0.0183332769102862
5	31000001	32000000	1000000	*	-0.00960263098390473
5	32000001	33000000	1000000	*	0.0244556794813334
5	33000001	34000000	1000000	*	-0.029930212074585
5	35000001	36000000	1000000	*	0.0392357412334268
5	36000001	37000000	1000000	*	0.0462359274032205
5	37000001	38000000	1000000	*	-0.0565361684282177
5	38000001	39000000	1000000	*	-0.0424599470463419
5	39000001	40000000	1000000	*	-0.0158957314247758
5	40000001	41000000	1000000	*	0.0385977210635244
5	41000001	42000000	1000000	*	0.0318333024273339
5	42000001	43000000	1000000	*	0.0454697000087136
5	43000001	44000000	1000000	*	0.00523760754173091
5	44000001	45000000	1000000	*	-0.065352701993224
5	45000001	46000000	1000000	*	0.0322446006467987
5	50000001	51000000	1000000	*	0.0156354365722969
5	51000001	52000000	1000000	*	0.0527295676422633
5	52000001	53000000	1000000	*	-0.0235888513360829
5	53000001	54000000	1000000	*	0.0336734843305217
5	54000001	55000000	1000000	*	-0.0785219534902978
5	55000001	56000000	1000000	*	0.03798215650756
5	56000001	57000000	1000000	*	0.052228743729218
5	57000001	58000000	1000000	*	-0.0493552323067287
5	58000001	59000000	1000000	*	-0.0441491761694438
5	59000001	60000000	1000000	*	-0.00586238412204996
5	60000001	61000000	1000000	*	-0.0576259836929019
5	61000001	62000000	1000000	*	-0.0173660450778402
5	62000001	63000000	1000000	*	0.025474200778551
5	63000001	64000000	1000000	*	-0.0252188427062672
5	64000001	65000000	1000000	*	-0.0707652682954969
5	65000001	66000000	1000000	*	0.0345976057740293
5	66000001	67000000	1000000	*	0.0178118527737866
5	67000001	68000000	1000000	*	0.101108016409546
5	71000001	72000000	1000000	*	0.0563493468537327
5	72000001	73000000	1000000	*	0.0324469683667485
5	73000001	74000000	1000000	*	0.00201292250296592
5	74000001	75000000	1000000	*	-0.0671093684243971
5	75000001	76000000	1000000	*	0.0449364593356457
5	76000001	77000000	1000000	*	-0.0311854436423879
5	77000001	78000000	1000000	*	-0.0616434439540049
5	78000001	79000000	1000000	*	-0.138753097884319
5	79000001	80000000	1000000	*	-0.0178218202094403
5	80000001	81000000	1000000	*	-0.00424460581838244
5	81000001	82000000	1000000	*	0.0369323139341678
5	82000001	83000000	1000000	*	-0.00978333952144341
5	83000001	84000000	1000000	*	-0.0227608194226561
5	84000001	85000000	1000000	*	0.0369891901006052
5	85000001	86000000	1000000	*	-0.0263107749108373
5	86000001	87000000	1000000	*	0.0570931717340863
5	87000001	88000000	1000000	*	0.058084879412094
5	88000001	89000000	1000000	*	-0.0539715089726753
5	89000001	90000000	1000000	*	0.0500178542267646
5	90000001	91000000	1000000	*	0.0216749464498767
5	91000001	92000000	1000000	*	NA
5	92000001	93000000	1000000	*	0.0784739404468299
5	93000001	94000000	1000000	*	-0.0464446122283727
5	94000001	95000000	1000000	*	0.0190444380420134
5	95000001	96000000	1000000	*	0.0398451961718753
5	96000001	97000000	1000000	*	-0.0257519882859263
5	97000001	98000000	1000000	*	0.0348443185465692
5	98000001	99000000	1000000	*	-0.0639986085530214
5	100000001	101000000	1000000	*	0.128429506036035
5	101000001	102000000	1000000	*	-0.0412026947858019
5	102000001	103000000	1000000	*	-0.0525860950485859
5	103000001	104000000	1000000	*	0.0120587434803998
5	104000001	105000000	1000000	*	-0.00139712495127522
5	105000001	106000000	1000000	*	-0.0655386544867887
5	106000001	107000000	1000000	*	0.0276383122269114
5	107000001	108000000	1000000	*	-0.0879878524810142
5	108000001	109000000	1000000	*	0.0748019508736444
5	109000001	110000000	1000000	*	0.0444505717015202
5	110000001	111000000	1000000	*	-0.0155652358271353
5	111000001	112000000	1000000	*	0.075293183697228
5	112000001	113000000	1000000	*	-0.0410500937680928
5	113000001	114000000	1000000	*	0.0487295408010023
5	114000001	115000000	1000000	*	-0.0281132218866632
5	115000001	116000000	1000000	*	0.0553172559113311
5	116000001	117000000	1000000	*	0.0229838578548787
5	117000001	118000000	1000000	*	0.0480869441354589
5	118000001	119000000	1000000	*	-0.0495818391981191
5	119000001	120000000	1000000	*	-0.086473376668697
5	120000001	121000000	1000000	*	0.0738583783921567
5	121000001	122000000	1000000	*	-0.0154912256444095
5	122000001	123000000	1000000	*	-0.0270756537349937
5	123000001	124000000	1000000	*	0.0802270472456855
5	124000001	125000000	1000000	*	-0.00783475997726522
5	125000001	126000000	1000000	*	0.000352927088356681
5	126000001	127000000	1000000	*	0.0106191416440605
5	127000001	128000000	1000000	*	-0.0404165924954627
5	128000001	129000000	1000000	*	0.038889000633261
5	129000001	130000000	1000000	*	0.00715983724134991
5	130000001	131000000	1000000	*	-0.0521614675654023
5	131000001	132000000	1000000	*	-0.022329338560375
5	132000001	133000000	1000000	*	-0.0256024259924216
5	133000001	134000000	1000000	*	0.0134489968086065
5	134000001	135000000	1000000	*	-0.0694671440719368
5	135000001	136000000	1000000	*	-0.0243512707999476
5	136000001	137000000	1000000	*	0.100951039647589
5	137000001	138000000	1000000	*	-0.0493308913111841
5	138000001	139000000	1000000	*	NA
5	139000001	140000000	1000000	*	-0.0332571176137042
5	140000001	141000000	1000000	*	0.0213913578051119
5	141000001	142000000	1000000	*	0.0605245611240507
5	142000001	143000000	1000000	*	0.0959147869596801
5	143000001	144000000	1000000	*	0.0413437013282687
5	144000001	145000000	1000000	*	0.0195833538474706
5	145000001	146000000	1000000	*	0.0233205070586886
5	146000001	147000000	1000000	*	0.0330323297333334
5	147000001	148000000	1000000	*	0.00541638997605711
5	148000001	149000000	1000000	*	0.0561528147877909
5	149000001	150000000	1000000	*	0.0339233883711411
5	150000001	151000000	1000000	*	-0.0272989154696872
5	151000001	152000000	1000000	*	0.0697487311970964
5	152000001	153000000	1000000	*	0.0506330561764179
5	153000001	154000000	1000000	*	0.014278836122719
5	154000001	155000000	1000000	*	0.0636157432029729
5	155000001	156000000	1000000	*	NA
5	156000001	157000000	1000000	*	0.0365863184674728
5	157000001	158000000	1000000	*	-0.00078927769078837
5	158000001	159000000	1000000	*	0.0743929265799202
5	159000001	160000000	1000000	*	-0.0337691665547913
5	160000001	161000000	1000000	*	0.0347007118724073
5	161000001	162000000	1000000	*	0.0256557076091836
5	162000001	163000000	1000000	*	-0.0268547633952767
5	163000001	164000000	1000000	*	0.0166109301417138
5	164000001	165000000	1000000	*	0.00840474028680898
5	165000001	166000000	1000000	*	-0.0315058237234618
5	166000001	167000000	1000000	*	-0.0301418319222301
5	167000001	168000000	1000000	*	-0.0101879553873597
5	168000001	169000000	1000000	*	0.0559995932158943
5	169000001	170000000	1000000	*	0.0688272376976962
5	170000001	171000000	1000000	*	0.0396798262556353
5	171000001	172000000	1000000	*	-0.076106600177958
